customer_id,gender,tenure_months,contract_type,payment_method,monthly_charges,internet_service_type,is_paperless_billing,is_churn,is_senior_citizen,has_partner,has_dependents,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,total_charges,Prediccion_Churn,Probabilidad_Fuga
0757-WCUUZ,Male,54,Two year,Credit card (automatic),63.35,DSL,false,false,false,true,true,true,true,false,false,true,false,false,true,3409.1,0,21.01
0628-CNQRM,Male,22,One year,Bank transfer (automatic),67.5,DSL,true,true,false,true,true,true,false,true,false,true,true,true,false,1544.05,0,29.56
4282-YMKNA,Female,9,Month-to-month,Electronic check,74.75,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,false,706.6,1,67.41
2476-YGEFM,Female,29,Month-to-month,Credit card (automatic),76,Fiber optic,true,false,false,false,false,true,true,false,false,false,false,false,false,2215.25,1,57.25
8687-BAFGU,Male,1,Month-to-month,Electronic check,74,Fiber optic,false,false,false,false,false,true,false,false,false,false,true,false,false,74,1,70.99
0829-XXPLX,Female,20,Month-to-month,Bank transfer (automatic),89.4,Fiber optic,true,false,false,false,false,true,false,true,false,true,false,true,false,1871.15,1,57.83
6627-CFOSN,Female,59,Month-to-month,Bank transfer (automatic),99.45,Fiber optic,true,false,false,false,false,true,true,true,true,true,false,false,true,5623.7,1,55.03
3192-LNKRK,Male,34,Month-to-month,Mailed check,84.05,Fiber optic,true,false,false,true,true,true,false,false,false,true,false,true,false,2909.95,1,57.25
3079-BCHLN,Male,47,One year,Bank transfer (automatic),19.9,No,false,false,false,true,false,true,false,false,false,false,false,false,false,942.95,0,27.28
1207-BLKSA,Female,52,Two year,Mailed check,23.05,No,false,false,false,true,true,true,true,false,false,false,false,false,false,1255.1,0,20.66
5457-COLHT,Male,69,Two year,Bank transfer (automatic),80.65,DSL,false,false,false,true,true,true,false,true,true,false,true,true,true,5542.55,0,21.01
5451-YHYPW,Female,72,Two year,Credit card (automatic),115.75,Fiber optic,true,false,true,true,false,true,true,true,true,true,true,true,true,8443.7,0,25.05
6481-LXPWL,Male,56,One year,Credit card (automatic),36.1,DSL,true,false,false,true,true,false,false,false,true,true,false,false,false,1971.5,0,27.7
2167-FQSTQ,Female,72,Two year,Electronic check,92.4,DSL,true,false,false,true,false,true,true,true,true,true,true,true,true,6786.1,0,24.48
8815-LMFLX,Male,25,Month-to-month,Bank transfer (automatic),25.4,No,true,false,false,true,true,true,true,false,false,false,false,false,false,546.85,0,41.09
5651-CPDND,Male,10,Month-to-month,Mailed check,46,DSL,false,false,false,false,false,true,false,false,false,false,false,false,false,492.1,1,54.89
7504-UWHNB,Male,25,Month-to-month,Electronic check,69.75,Fiber optic,false,false,false,false,false,true,false,false,false,false,false,false,false,1729.35,1,62.24
8908-NMQTX,Male,72,Two year,Bank transfer (automatic),65.6,DSL,true,false,false,false,false,false,false,true,true,true,true,true,true,4566.5,0,21.01
1431-AIDJQ,Male,33,Two year,Credit card (automatic),82.1,DSL,false,false,false,true,true,true,false,false,true,true,true,true,true,2603.1,0,21.01
6288-LBEAR,Female,23,Month-to-month,Mailed check,79.1,Fiber optic,true,false,false,false,false,true,false,false,true,false,true,false,false,1783.75,1,57.25
5792-JALQC,Female,52,Two year,Bank transfer (automatic),59.85,DSL,false,false,true,false,false,true,true,true,false,true,false,false,false,3103.25,0,24.44
2200-DSAAL,Female,68,Two year,Electronic check,80.65,DSL,true,false,false,false,false,true,true,false,true,true,false,true,true,5330.2,0,24.48
4366-CTOUZ,Female,50,Two year,Mailed check,100.2,Fiber optic,true,false,false,false,false,true,false,false,true,false,true,true,true,5038.45,0,37.12
6741-QRLUP,Female,63,Two year,Credit card (automatic),80.3,DSL,true,false,false,false,false,true,true,true,true,true,true,false,true,4995.35,0,21.01
0537-QYZZN,Male,24,Month-to-month,Electronic check,79.85,Fiber optic,true,false,true,true,true,true,true,true,false,false,false,false,false,1857.75,1,61.36
3340-QBBFM,Male,36,One year,Credit card (automatic),54.1,DSL,false,false,true,true,false,true,false,false,false,true,true,false,false,1992.85,0,29.53
2592-SEIFQ,Male,3,Month-to-month,Electronic check,24.75,DSL,false,true,false,false,false,false,false,false,false,false,false,false,false,66.95,1,61.74
9896-UYMIE,Male,66,One year,Bank transfer (automatic),114.3,Fiber optic,true,false,false,false,false,true,true,true,true,true,true,true,true,7383.7,0,43.53
3373-YZZYM,Male,1,Month-to-month,Mailed check,19.2,No,false,false,false,true,true,true,false,false,false,false,false,false,false,19.2,1,55.56
2057-ZBLPD,Female,21,Month-to-month,Electronic check,86.5,Fiber optic,true,true,false,true,false,true,true,false,false,false,false,false,true,1808.7,1,62.64
6543-XRMYR,Female,30,Month-to-month,Electronic check,99.7,Fiber optic,true,true,true,false,false,true,true,false,true,false,false,true,true,2967.35,1,61.94
6695-AMZUF,Female,70,Two year,Credit card (automatic),86.45,DSL,false,false,false,true,false,true,false,true,true,true,true,true,true,5950.2,0,21.01
1619-YWUBB,Female,68,Two year,Credit card (automatic),24.95,No,true,false,false,true,false,true,true,false,false,false,false,false,false,1614.9,0,20.66
2665-NPTGL,Female,26,Month-to-month,Bank transfer (automatic),98.1,Fiber optic,true,false,true,true,false,true,true,false,false,true,false,true,true,2510.7,1,57.25
2154-KVJFF,Female,15,Month-to-month,Electronic check,79.75,Fiber optic,true,true,false,false,false,true,true,false,true,false,false,false,false,1111.85,1,65.9
6855-VLGOS,Male,72,Two year,Electronic check,20.55,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1432.55,0,24.09
1069-XAIEM,Female,1,Month-to-month,Electronic check,85.05,Fiber optic,true,true,true,false,false,true,true,false,false,false,false,false,true,85.05,1,70.99
1741-WTPON,Male,56,Two year,Mailed check,115.85,Fiber optic,false,false,false,true,true,true,true,true,true,true,true,true,true,6567.9,0,35.04
0325-XBFAC,Male,8,Month-to-month,Electronic check,94.7,Fiber optic,true,true,false,false,false,true,false,false,false,true,false,true,true,740.3,1,67.41
9415-ZNBSX,Female,70,Two year,Bank transfer (automatic),89,DSL,true,false,false,true,true,true,true,true,true,true,true,true,true,6293.2,0,21.01
3884-UEBXB,Female,67,Two year,Bank transfer (automatic),36.15,DSL,false,false,false,true,true,false,false,true,true,false,false,false,false,2434.45,0,21.01
2988-GBIVW,Female,70,Month-to-month,Electronic check,90.85,Fiber optic,true,false,true,true,false,true,true,true,false,false,false,false,true,6470.1,1,59.05
0016-QLJIS,Female,65,Two year,Mailed check,90.45,DSL,true,false,false,true,true,true,true,true,true,true,true,true,true,5957.9,0,21.01
8748-HFWBO,Male,19,One year,Mailed check,19.9,No,false,false,false,true,true,true,false,false,false,false,false,false,false,357.7,0,27.34
0637-KVDLV,Male,2,Month-to-month,Electronic check,76.5,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,false,162.45,1,69.84
0988-AADSA,Female,72,Two year,Bank transfer (automatic),80.85,DSL,false,false,false,true,true,true,true,true,true,true,true,false,true,5824.75,0,21.01
7270-BDIOA,Female,22,Month-to-month,Electronic check,90,Fiber optic,true,true,false,false,false,true,true,false,false,false,true,true,false,1993.8,1,62.64
5906-DVAPM,Female,55,One year,Credit card (automatic),75,DSL,true,false,false,true,true,true,true,true,true,false,true,true,false,4213.9,0,27.7
0868-VJRDR,Male,64,Two year,Credit card (automatic),104.05,Fiber optic,true,false,false,true,false,true,false,true,true,false,true,true,true,6605.55,0,35.04
8714-EUHJO,Female,31,Month-to-month,Electronic check,91.15,Fiber optic,true,true,false,true,true,true,true,false,true,false,false,false,true,2995.45,1,61.94
8041-TMEID,Male,63,Two year,Credit card (automatic),108.5,Fiber optic,false,false,true,true,false,true,true,true,true,true,false,true,true,6991.9,0,35.04
1193-RTSLK,Female,38,Month-to-month,Credit card (automatic),83.9,Fiber optic,true,true,false,false,false,true,false,true,true,true,false,false,false,3233.6,1,57.09
7137-RYLPP,Male,37,Month-to-month,Electronic check,85.7,Fiber optic,true,true,true,true,false,true,true,false,false,false,false,true,false,3171.15,1,61.94
1449-XQEMT,Male,3,Month-to-month,Mailed check,19.8,No,true,true,false,false,false,true,false,false,false,false,false,false,false,58.15,0,45.88
4735-ASGMA,Male,26,Month-to-month,Electronic check,98.35,Fiber optic,true,true,false,false,false,true,true,false,false,true,false,true,true,2515.3,1,62.24
7480-QNVZJ,Male,50,Month-to-month,Electronic check,95.7,Fiber optic,true,true,true,false,false,true,true,false,false,false,false,true,true,4816.7,1,61.94
9795-VOWON,Male,7,One year,Credit card (automatic),24.35,DSL,true,false,false,false,false,false,false,false,false,false,false,false,false,150.85,0,39.07
1987-AUELQ,Female,71,Two year,Credit card (automatic),25.05,No,false,false,false,true,false,true,true,false,false,false,false,false,false,1873.7,0,20.66
5236-XMZJY,Female,42,Month-to-month,Bank transfer (automatic),59.65,DSL,false,false,false,false,false,true,false,true,true,true,false,false,false,2536.55,0,41.6
9692-TUSXH,Female,18,Month-to-month,Electronic check,96.05,Fiber optic,true,true,false,false,false,true,false,true,false,false,false,true,true,1740.7,1,62.46
7912-SYRQT,Female,7,Month-to-month,Bank transfer (automatic),75.1,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,false,552.95,1,66.06
1261-FWTTE,Male,23,Month-to-month,Bank transfer (automatic),34.65,DSL,true,false,true,false,false,false,false,false,false,false,false,false,true,768.45,0,43.79
8161-QYMTT,Male,7,Month-to-month,Electronic check,94.1,Fiber optic,true,false,false,false,false,true,true,false,false,false,false,true,true,701.3,1,67.41
3677-TNKIO,Female,14,Month-to-month,Credit card (automatic),71,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,false,false,914,1,64.53
8263-OKETD,Female,20,Month-to-month,Credit card (automatic),68.9,DSL,true,false,false,false,false,true,true,false,true,false,true,false,true,1370.35,0,43.99
9780-FKVVF,Male,6,Month-to-month,Bank transfer (automatic),59.15,DSL,true,false,false,false,false,true,false,true,false,false,false,false,true,336.7,1,57.72
0576-WNXXC,Male,27,Month-to-month,Electronic check,95.55,Fiber optic,true,true,true,true,false,true,true,false,true,true,false,false,true,2510.2,1,62.24
3005-TYFRD,Female,55,Month-to-month,Credit card (automatic),103.65,Fiber optic,true,false,false,true,false,true,true,false,true,true,false,true,true,5676.65,1,55.37
2969-VAPYH,Female,67,One year,Credit card (automatic),60.5,DSL,false,false,false,false,false,true,false,true,true,false,true,false,false,3870,0,27.7
6904-JLBGY,Female,72,Two year,Credit card (automatic),117.35,Fiber optic,true,false,true,false,false,true,true,true,true,true,true,true,true,8436.25,0,25.05
0906-QVPMS,Male,72,Two year,Bank transfer (automatic),115.15,Fiber optic,false,false,false,true,false,true,true,true,true,true,true,true,true,8349.45,0,25.05
3470-BTGQO,Male,21,Month-to-month,Mailed check,45.65,DSL,false,false,false,false,true,true,false,false,false,false,false,false,false,985.05,0,43.99
1166-PQLGG,Female,72,Two year,Bank transfer (automatic),19.55,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1463.45,0,20.66
5016-LIPDW,Male,57,One year,Mailed check,19.4,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1061.6,0,27.28
9625-RZFUK,Male,63,Two year,Mailed check,19.7,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1275.85,0,20.66
8818-DOPVL,Female,46,Month-to-month,Electronic check,104.45,Fiber optic,true,false,true,false,false,true,true,false,true,true,false,true,true,4863.85,1,61.94
1226-UDFZR,Female,2,Month-to-month,Mailed check,49.6,DSL,true,true,false,false,false,true,false,false,true,false,false,false,false,114.7,1,60.2
5955-EPOAZ,Female,6,Month-to-month,Mailed check,20.95,No,true,false,false,false,false,true,false,false,false,false,false,false,false,109.5,0,45.35
6821-JPCDC,Female,48,One year,Electronic check,97.05,Fiber optic,true,false,false,true,false,true,false,false,true,true,false,true,true,4692.95,1,50.63
6425-YQLLO,Female,66,One year,Credit card (automatic),105.95,Fiber optic,true,true,true,true,false,true,true,false,false,true,true,true,true,6975.25,0,43.69
6899-PPEEA,Female,37,Month-to-month,Electronic check,96.55,Fiber optic,true,true,true,false,false,true,true,false,false,false,false,true,true,3580.3,1,61.94
5808-TOTXO,Female,3,One year,Credit card (automatic),20.55,No,true,false,false,false,true,true,false,false,false,false,false,false,false,57.4,0,29.46
6996-KNSML,Female,1,Month-to-month,Electronic check,74.9,Fiber optic,true,true,false,false,false,true,false,false,false,true,false,false,false,74.9,1,70.99
0228-MAUWC,Male,19,Month-to-month,Electronic check,59.55,DSL,false,false,false,false,false,true,true,false,false,true,true,false,false,1144.6,0,45.49
1045-LTCYT,Female,8,Month-to-month,Credit card (automatic),21.05,No,false,false,false,true,true,true,false,false,false,false,false,false,false,139.75,0,42.36
5006-MXVRN,Female,39,Two year,Credit card (automatic),20.7,No,false,false,false,false,false,true,false,false,false,false,false,false,false,762.45,0,20.66
1264-BYWMS,Male,55,Month-to-month,Electronic check,96.8,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,true,true,5283.95,1,60.13
8327-WKMIE,Male,37,One year,Credit card (automatic),20.15,No,false,false,false,false,false,true,false,false,false,false,false,false,false,785.75,0,27.28
2012-NWRPA,Female,11,Month-to-month,Electronic check,99.55,Fiber optic,true,true,true,true,false,true,true,false,false,true,false,true,true,1131.2,1,65.9
7666-WKRON,Female,39,Two year,Electronic check,80.45,Fiber optic,true,true,false,false,false,true,false,false,false,true,true,false,false,3201.55,0,33.56
1945-XISKS,Female,67,Two year,Mailed check,19.65,No,false,false,false,true,false,true,false,false,false,false,false,false,false,1335.2,0,20.66
1100-DDVRV,Male,17,Month-to-month,Mailed check,49.8,DSL,true,false,false,true,false,false,false,false,true,false,false,true,true,836.35,0,46.98
0378-TOVMS,Female,3,Month-to-month,Electronic check,85.8,Fiber optic,false,true,false,false,false,true,false,false,false,false,true,false,true,272.2,1,69.84
9058-CBREO,Female,1,Month-to-month,Mailed check,50.55,DSL,false,true,true,false,false,true,true,false,false,false,false,false,false,50.55,1,61.4
5572-ZDXHY,Female,22,Month-to-month,Mailed check,84.3,Fiber optic,true,true,false,false,false,true,false,false,true,false,false,false,true,1855.65,1,57.99
4804-NCPET,Male,19,Two year,Mailed check,20.2,No,false,false,false,true,true,true,false,false,false,false,false,false,false,387.4,0,20.71
7524-VRLPL,Male,69,Two year,Credit card (automatic),74.1,DSL,false,false,true,false,false,true,true,true,false,true,true,false,true,5031,0,24.44
1734-ZMNTZ,Female,11,Two year,Mailed check,25,No,false,false,false,true,true,true,true,false,false,false,false,false,false,300.7,0,22.12
6987-XQSJT,Female,54,Month-to-month,Electronic check,79.5,Fiber optic,true,true,true,false,false,true,true,false,true,false,false,false,false,4370.25,1,60.13
9499-XPZXM,Female,72,Two year,Bank transfer (automatic),64.75,DSL,false,false,false,true,false,true,true,true,true,false,true,false,false,4804.75,0,21.01
7402-EYFXX,Male,26,Month-to-month,Electronic check,93.6,Fiber optic,true,false,true,false,false,true,true,false,false,false,false,true,true,2404.1,1,62.24
5537-UXXVS,Female,20,Month-to-month,Bank transfer (automatic),19.25,No,false,false,false,true,false,true,false,false,false,false,false,false,false,375.25,0,41.16
7508-DQAKK,Female,64,Two year,Credit card (automatic),86.4,DSL,true,false,false,false,false,true,true,true,true,true,true,true,true,5442.05,0,21.01
8884-FEEWR,Male,35,One year,Bank transfer (automatic),20.6,No,false,false,false,false,false,true,false,false,false,false,false,false,false,754,0,27.28
6633-MPWBS,Male,5,Month-to-month,Electronic check,49.2,DSL,true,true,false,false,false,true,false,false,false,false,true,false,false,216.9,1,60.27
